GO_term1	GO_term2	similarity
GO:0031076	GO:0031076	0.537
GO:0060348	GO:0060348	0.474
GO:0007497	GO:0007497	0.605
GO:0035162	GO:0035162	0.552
GO:1990403	GO:1990403	0.646
GO:0043588	GO:0043588	0.507
GO:0030903	GO:0030903	0.646
GO:0030323	GO:0030323	0.596
GO:0048617	GO:0048617	0.536
GO:0035645	GO:0035645	0.53
GO:0035050	GO:0035050	0.603
GO:0048557	GO:0048557	0.711
GO:0048562	GO:0048562	0.553
GO:0048613	GO:0048613	0.59
GO:0060438	GO:0060438	0.474
GO:0072189	GO:0072189	0.537
GO:0007495	GO:0007495	0.481
GO:0060872	GO:0060872	0.49
GO:0060215	GO:0060215	0.504
GO:0048570	GO:0048570	0.477
GO:1990402	GO:1990402	0.646
GO:0060433	GO:0060433	0.486
GO:0048619	GO:0048619	0.516
GO:0007423	GO:0007423	0.507
GO:0072044	GO:0072044	0.508
GO:0061009	GO:0061009	0.486
GO:0061010	GO:0061010	0.474
GO:0071908	GO:0071908	0.504
GO:0071909	GO:0071909	0.546
GO:0055123	GO:0055123	0.599
GO:0060971	GO:0060971	0.5
GO:1990401	GO:1990401	0.646
GO:0002540	GO:0002540	0.605
GO:0006979	GO:0006979	0.491
GO:0035902	GO:0035902	0.491
GO:0002931	GO:0002931	0.491
GO:0009611	GO:0009611	0.491
GO:0002526	GO:0002526	0.825
GO:0002524	GO:0002524	0.547
GO:0006953	GO:0006953	0.709
GO:0051409	GO:0051409	0.491
GO:0002544	GO:0002544	0.825
GO:1990911	GO:1990911	0.491
GO:0002246	GO:0002246	0.601
GO:0002432	GO:0002432	0.601
GO:0150076	GO:0150076	0.825
GO:0006968	GO:0006968	0.639
GO:0034405	GO:0034405	0.491
GO:0002439	GO:0002439	0.578
GO:0035900	GO:0035900	0.491
GO:0002209	GO:0002209	0.584
GO:0002248	GO:0002248	0.468
GO:0150103	GO:0150103	0.709
GO:0002357	GO:0002357	0.526
GO:0006991	GO:0006991	0.491
GO:0002438	GO:0002438	0.578
GO:0007162	GO:0007162	0.539
GO:0051782	GO:0051782	0.563
GO:0060352	GO:0060352	0.484
GO:2000706	GO:2000706	0.503
GO:0090071	GO:0090071	0.493
GO:0060355	GO:0060355	0.602
GO:1903919	GO:1903919	0.517
GO:0050866	GO:0050866	0.563
GO:0001937	GO:0001937	0.667
GO:0060354	GO:0060354	0.563
GO:0008284	GO:0008284	0.602
GO:0060253	GO:0060253	0.49
GO:1902732	GO:1902732	0.509
GO:0033690	GO:0033690	0.479
GO:0008283	GO:0008283	0.484
GO:1904706	GO:1904706	0.649
GO:0048146	GO:0048146	0.479
GO:0002053	GO:0002053	0.479
GO:0048660	GO:0048660	0.584
GO:0070346	GO:0070346	0.479
GO:2000288	GO:2000288	0.479
GO:0014842	GO:0014842	0.483
GO:2000255	GO:2000255	0.504
GO:2000648	GO:2000648	0.479
GO:0090291	GO:0090291	0.667
GO:0032945	GO:0032945	0.667
GO:2000179	GO:2000179	0.479
GO:2000137	GO:2000137	0.651
GO:1904705	GO:1904705	0.494
GO:0060251	GO:0060251	0.507
GO:0070665	GO:0070665	0.479
GO:0021941	GO:0021941	0.568
GO:1901647	GO:1901647	0.479
GO:1902723	GO:1902723	0.637
GO:2000607	GO:2000607	0.569
GO:0070667	GO:0070667	0.667
GO:0071864	GO:0071864	0.479
GO:0003252	GO:0003252	0.517
GO:0071338	GO:0071338	0.479
GO:0070666	GO:0070666	0.511
GO:1904934	GO:1904934	0.548
GO:0072125	GO:0072125	0.491
GO:0072200	GO:0072200	0.473
GO:0120042	GO:0120042	0.667
GO:0060784	GO:0060784	0.491
GO:2000791	GO:2000791	0.475
GO:0070350	GO:0070350	0.511
GO:1901384	GO:1901384	0.479
GO:0010626	GO:0010626	0.471
GO:2001243	GO:2001243	0.545
GO:0030512	GO:0030512	0.549
GO:0030514	GO:0030514	0.549
GO:1902042	GO:1902042	0.535
GO:0060766	GO:0060766	0.583
GO:2001237	GO:2001237	0.574
GO:0002031	GO:0002031	0.701
GO:1902206	GO:1902206	0.563
GO:1902215	GO:1902215	0.563
GO:0070104	GO:0070104	0.563
GO:1902227	GO:1902227	0.547
GO:0050860	GO:0050860	0.571
GO:0010804	GO:0010804	0.563
GO:1903753	GO:1903753	0.497
GO:0050859	GO:0050859	0.571
GO:0033147	GO:0033147	0.583
GO:1902254	GO:1902254	0.478
GO:1902230	GO:1902230	0.493
GO:2001240	GO:2001240	0.539
GO:0090201	GO:0090201	0.49
GO:0050805	GO:0050805	0.515
GO:0090394	GO:0090394	0.558
GO:0046329	GO:0046329	0.497
GO:0070100	GO:0070100	0.563
GO:2000323	GO:2000323	0.57
GO:2000734	GO:2000734	0.578
GO:2000660	GO:2000660	0.563
GO:1905259	GO:1905259	0.467
GO:1903122	GO:1903122	0.505
GO:1905450	GO:1905450	0.479
GO:2000314	GO:2000314	0.492
GO:0007174	GO:0007174	0.472
GO:0038018	GO:0038018	0.548
GO:1905433	GO:1905433	0.494
GO:0038098	GO:0038098	0.516
GO:0070563	GO:0070563	0.561
GO:1904021	GO:1904021	0.541
GO:1902367	GO:1902367	0.533
GO:1900015	GO:1900015	0.474
GO:2000308	GO:2000308	0.602
GO:0033119	GO:0033119	0.535
GO:0010467	GO:0010467	0.522
GO:0060816	GO:0060816	0.508
GO:0045814	GO:0045814	0.868
GO:0035196	GO:0035196	0.568
GO:0035279	GO:0035279	0.559
GO:0031054	GO:0031054	0.519
GO:0031047	GO:0031047	0.821
GO:0035194	GO:0035194	0.714
GO:0070922	GO:0070922	0.583
GO:0030422	GO:0030422	0.568
GO:0090625	GO:0090625	0.559
GO:0000290	GO:0000290	0.517
GO:0031087	GO:0031087	0.49
GO:0000184	GO:0000184	0.587
GO:0071044	GO:0071044	0.55
GO:0006402	GO:0006402	0.549
GO:0000288	GO:0000288	0.587
GO:0071031	GO:0071031	0.569
GO:0071028	GO:0071028	0.544
GO:0000956	GO:0000956	0.569
GO:1990074	GO:1990074	0.525
GO:0032720	GO:0032720	0.602
GO:0045815	GO:0045815	0.535
GO:0000289	GO:0000289	0.561
GO:0010936	GO:0010936	0.484
GO:0032691	GO:0032691	0.602
GO:0009048	GO:0009048	0.548
GO:0031053	GO:0031053	0.519
GO:0002637	GO:0002637	0.491
GO:0071638	GO:0071638	0.602
GO:0071650	GO:0071650	0.602
GO:0002719	GO:0002719	0.511
GO:0032687	GO:0032687	0.602
GO:0045347	GO:0045347	0.471
GO:0007549	GO:0007549	0.604
GO:0035195	GO:0035195	0.702
GO:0032911	GO:0032911	0.602
GO:0032912	GO:0032912	0.602
GO:2000342	GO:2000342	0.602
GO:0032688	GO:0032688	0.602
GO:0070966	GO:0070966	0.587
GO:1900369	GO:1900369	0.487
GO:0032690	GO:0032690	0.602
GO:0002331	GO:0002331	0.523
GO:2000622	GO:2000622	0.478
GO:1903317	GO:1903317	0.502
GO:0098795	GO:0098795	0.637
GO:0060965	GO:0060965	0.487
GO:0044528	GO:0044528	0.474
GO:2000637	GO:2000637	0.526
GO:0016441	GO:0016441	0.783
GO:0060964	GO:0060964	0.592
GO:0070478	GO:0070478	0.555
GO:0000958	GO:0000958	0.532
GO:0031086	GO:0031086	0.587
GO:1903318	GO:1903318	0.641
GO:0002638	GO:0002638	0.62
GO:0071659	GO:0071659	0.602
GO:0035395	GO:0035395	0.602
GO:0070481	GO:0070481	0.587
GO:0071644	GO:0071644	0.602
GO:0071641	GO:0071641	0.602
GO:0032686	GO:0032686	0.546
GO:0035281	GO:0035281	0.48
GO:0045344	GO:0045344	0.471
GO:1903798	GO:1903798	0.471
GO:0070920	GO:0070920	0.495
GO:0070921	GO:0070921	0.524
GO:1902564	GO:1902564	0.526
GO:0001774	GO:0001774	0.492
GO:0042117	GO:0042117	0.597
GO:0042116	GO:0042116	0.597
GO:0001775	GO:0001775	0.499
GO:0002283	GO:0002283	0.66
GO:1902565	GO:1902565	0.526
GO:0045321	GO:0045321	0.675
GO:0045576	GO:0045576	0.597
GO:0002274	GO:0002274	0.747
GO:0002276	GO:0002276	0.479
GO:0045575	GO:0045575	0.701
GO:0046649	GO:0046649	0.525
GO:1902563	GO:1902563	0.645
GO:0090024	GO:0090024	0.557
GO:1905278	GO:1905278	0.527
GO:0042482	GO:0042482	0.466
GO:1905492	GO:1905492	0.517
GO:2000543	GO:2000543	0.473
GO:1901492	GO:1901492	0.543
GO:1905870	GO:1905870	0.49
GO:0032914	GO:0032914	0.602
GO:0032760	GO:0032760	0.602
GO:0032727	GO:0032727	0.602
GO:0032731	GO:0032731	0.602
GO:0032725	GO:0032725	0.546
GO:0002639	GO:0002639	0.62
GO:2000343	GO:2000343	0.602
GO:0061081	GO:0061081	0.517
GO:0032728	GO:0032728	0.602
GO:0045348	GO:0045348	0.471
GO:0032724	GO:0032724	0.602
GO:0071639	GO:0071639	0.602
GO:0032916	GO:0032916	0.602
GO:0032765	GO:0032765	0.491
GO:0060907	GO:0060907	0.491
GO:0033120	GO:0033120	0.535
GO:0002720	GO:0002720	0.511
GO:0071654	GO:0071654	0.602
GO:2000513	GO:2000513	0.62
GO:0071663	GO:0071663	0.574
GO:0032915	GO:0032915	0.602
GO:2000309	GO:2000309	0.602
GO:0032730	GO:0032730	0.602
GO:0032761	GO:0032761	0.509
GO:0071651	GO:0071651	0.602
GO:0071660	GO:0071660	0.602
GO:2000340	GO:2000340	0.602
GO:0045345	GO:0045345	0.471
GO:0071642	GO:0071642	0.602
GO:0032759	GO:0032759	0.602
GO:0016192	GO:0016192	0.524
GO:0006898	GO:0006898	0.641
GO:0006897	GO:0006897	0.57
GO:0002090	GO:0002090	0.625
GO:0002092	GO:0002092	0.516
GO:0002091	GO:0002091	0.516
GO:0072583	GO:0072583	0.531
GO:0032801	GO:0032801	0.491
GO:0038016	GO:0038016	0.908
GO:0098884	GO:0098884	0.506
GO:0001881	GO:0001881	0.577
GO:0043112	GO:0043112	0.687
GO:0098609	GO:0098609	0.534
GO:0007155	GO:0007155	0.66
GO:0031589	GO:0031589	0.534
GO:0033627	GO:0033627	0.534
GO:1904906	GO:1904906	0.474
GO:0001954	GO:0001954	0.555
GO:0010812	GO:0010812	0.647
GO:0033630	GO:0033630	0.647
GO:0010811	GO:0010811	0.647
GO:0033632	GO:0033632	0.625
GO:0033628	GO:0033628	0.82
GO:0034111	GO:0034111	0.555
GO:2000097	GO:2000097	0.622
GO:0033634	GO:0033634	0.484
GO:0022408	GO:0022408	0.647
GO:2000048	GO:2000048	0.555
GO:0033629	GO:0033629	0.647
GO:2000098	GO:2000098	0.494
GO:1904905	GO:1904905	0.474
GO:0001952	GO:0001952	0.701
GO:1903387	GO:1903387	0.532
GO:1900024	GO:1900024	0.493
GO:0051041	GO:0051041	0.532
GO:0061344	GO:0061344	0.643
GO:0051042	GO:0051042	0.532
GO:0010810	GO:0010810	0.82
GO:0001953	GO:0001953	0.555
GO:1903038	GO:1903038	0.555
GO:0099179	GO:0099179	0.502
GO:0036032	GO:0036032	0.618
GO:1903385	GO:1903385	0.668
GO:0097497	GO:0097497	0.618
GO:0046597	GO:0046597	0.476
GO:0046596	GO:0046596	0.575
GO:0085017	GO:0085017	0.469
GO:2000536	GO:2000536	0.86
GO:0045071	GO:0045071	0.672
GO:0048525	GO:0048525	0.494
GO:0019079	GO:0019079	0.549
GO:0045869	GO:0045869	0.819
GO:0045070	GO:0045070	0.672
GO:0045870	GO:0045870	0.819
GO:1903901	GO:1903901	0.55
GO:0045069	GO:0045069	0.807
GO:0039694	GO:0039694	0.599
GO:1903902	GO:1903902	0.55
GO:0048524	GO:0048524	0.494
GO:0006974	GO:0006974	0.723
GO:0071456	GO:0071456	0.484
GO:0009267	GO:0009267	0.48
GO:0070417	GO:0070417	0.596
GO:0034605	GO:0034605	0.596
GO:0090398	GO:0090398	0.564
GO:0061857	GO:0061857	0.86
GO:0071498	GO:0071498	0.659
GO:0071499	GO:0071499	0.532
GO:0140467	GO:0140467	0.723
GO:0061433	GO:0061433	0.58
GO:0070458	GO:0070458	0.481
GO:1990737	GO:1990737	0.544
GO:0140469	GO:0140469	0.621
GO:0097533	GO:0097533	0.525
GO:1990046	GO:1990046	0.54
GO:0070370	GO:0070370	0.498
GO:0090400	GO:0090400	0.518
GO:0140468	GO:0140468	0.621
GO:0071454	GO:0071454	0.484
GO:0098780	GO:0098780	0.723
GO:0071501	GO:0071501	0.659
GO:0090402	GO:0090402	0.518
GO:0097699	GO:0097699	0.581
GO:0071222	GO:0071222	0.575
GO:0050829	GO:0050829	0.538
GO:0042742	GO:0042742	0.584
GO:0140367	GO:0140367	0.481
GO:0050830	GO:0050830	0.538
GO:0034340	GO:0034340	0.533
GO:0034341	GO:0034341	0.533
GO:0002215	GO:0002215	0.491
GO:0009609	GO:0009609	0.628
GO:0071726	GO:0071726	0.621
GO:0071727	GO:0071727	0.621
GO:0042496	GO:0042496	0.585
GO:0042495	GO:0042495	0.585
GO:0032490	GO:0032490	0.756
GO:0070392	GO:0070392	0.667
GO:0032499	GO:0032499	0.629
GO:0016045	GO:0016045	0.569
GO:0032498	GO:0032498	0.579
GO:0032491	GO:0032491	0.548
GO:0034342	GO:0034342	0.533
GO:0097473	GO:0097473	0.601
GO:0043066	GO:0043066	0.494
GO:0043065	GO:0043065	0.494
GO:0097284	GO:0097284	0.709
GO:0001783	GO:0001783	0.63
GO:0042981	GO:0042981	0.616
GO:0070231	GO:0070231	0.63
GO:0008637	GO:0008637	0.63
GO:0010659	GO:0010659	0.63
GO:0070266	GO:0070266	0.486
GO:0097252	GO:0097252	0.709
GO:2000269	GO:2000269	0.524
GO:0070242	GO:0070242	0.576
GO:0070269	GO:0070269	0.639
GO:0043653	GO:0043653	0.584
GO:1904035	GO:1904035	0.524
GO:1902483	GO:1902483	0.527
GO:0008219	GO:0008219	0.657
GO:0072577	GO:0072577	0.709
GO:0030262	GO:0030262	0.557
GO:1903210	GO:1903210	0.709
GO:0070227	GO:0070227	0.709
GO:0071888	GO:0071888	0.571
GO:0097300	GO:0097300	0.568
GO:0010658	GO:0010658	0.709
GO:0097528	GO:0097528	0.501
GO:1904649	GO:1904649	0.524
GO:1902742	GO:1902742	0.691
GO:0032976	GO:0032976	0.584
GO:0048102	GO:0048102	0.639
GO:1990086	GO:1990086	0.709
GO:0060561	GO:0060561	0.563
GO:1902482	GO:1902482	0.576
GO:0097283	GO:0097283	0.709
GO:0006921	GO:0006921	0.591
GO:0097050	GO:0097050	0.709
GO:1904520	GO:1904520	0.524
GO:1902217	GO:1902217	0.709
GO:0033032	GO:0033032	0.524
GO:0097048	GO:0097048	0.709
GO:0038096	GO:0038096	0.576
GO:0060369	GO:0060369	0.646
GO:0050862	GO:0050862	0.632
GO:0002684	GO:0002684	0.502
GO:0050778	GO:0050778	0.666
GO:0002821	GO:0002821	0.492
GO:0002758	GO:0002758	0.508
GO:0002830	GO:0002830	0.492
GO:0050861	GO:0050861	0.724
GO:0002253	GO:0002253	0.671
GO:0014009	GO:0014009	0.607
GO:0007417	GO:0007417	0.645
GO:0007422	GO:0007422	0.496
GO:0007399	GO:0007399	0.566
GO:0021895	GO:0021895	0.493
GO:0007420	GO:0007420	0.479
GO:0048666	GO:0048666	0.502
GO:0048709	GO:0048709	0.78
GO:0048712	GO:0048712	0.52
GO:0021953	GO:0021953	0.615
GO:0008347	GO:0008347	0.511
GO:0007405	GO:0007405	0.481
GO:0021675	GO:0021675	0.496
GO:0048708	GO:0048708	0.918
GO:0042063	GO:0042063	0.74
GO:0021510	GO:0021510	0.51
GO:0021591	GO:0021591	0.472
GO:0021954	GO:0021954	0.513
GO:0048143	GO:0048143	0.673
GO:0002265	GO:0002265	0.53
GO:0014005	GO:0014005	0.512
GO:0048699	GO:0048699	0.609
GO:0071542	GO:0071542	0.498
GO:0048663	GO:0048663	0.486
GO:0021861	GO:0021861	0.558
GO:1904948	GO:1904948	0.469
GO:0060856	GO:0060856	0.627
GO:0014003	GO:0014003	0.643
GO:0043615	GO:0043615	0.468
GO:0014002	GO:0014002	0.752
GO:0021879	GO:0021879	0.475
GO:0061518	GO:0061518	0.481
GO:0003357	GO:0003357	0.498
GO:0021514	GO:0021514	0.492
GO:0021533	GO:0021533	0.538
GO:0097154	GO:0097154	0.498
GO:0048711	GO:0048711	0.52
GO:0061888	GO:0061888	0.516
GO:0021897	GO:0021897	0.602
GO:0014004	GO:0014004	0.643
GO:0042490	GO:0042490	0.498
GO:0021517	GO:0021517	0.478
GO:0021522	GO:0021522	0.492
GO:0007418	GO:0007418	0.566
GO:0046530	GO:0046530	0.498
GO:0021516	GO:0021516	0.478
GO:0060019	GO:0060019	0.693
GO:0021551	GO:0021551	0.522
GO:0036135	GO:0036135	0.468
GO:0021527	GO:0021527	0.492
GO:0060018	GO:0060018	0.75
GO:0021780	GO:0021780	0.572
GO:0021781	GO:0021781	0.662
GO:0021859	GO:0021859	0.55
GO:0048483	GO:0048483	0.496
GO:0021979	GO:0021979	0.505
GO:0014010	GO:0014010	0.536
GO:0021626	GO:0021626	0.488
GO:0021530	GO:0021530	0.48
GO:0007403	GO:0007403	0.572
GO:1901706	GO:1901706	0.481
GO:0014033	GO:0014033	0.66
GO:0014032	GO:0014032	0.823
GO:0001755	GO:0001755	0.634
GO:0060317	GO:0060317	0.472
GO:0060379	GO:0060379	0.482
GO:0003253	GO:0003253	0.686
GO:0003197	GO:0003197	0.476
GO:1901166	GO:1901166	0.586
GO:0036486	GO:0036486	0.503
GO:0036484	GO:0036484	0.511
GO:0060936	GO:0060936	0.493
GO:0010002	GO:0010002	0.577
GO:0061309	GO:0061309	0.832
GO:0061444	GO:0061444	0.522
GO:0016197	GO:0016197	0.509
GO:0006890	GO:0006890	0.518
GO:0006887	GO:0006887	0.503
GO:0006909	GO:0006909	0.621
GO:0048488	GO:0048488	0.481
GO:0099504	GO:0099504	0.47
GO:0008228	GO:0008228	0.484
GO:0055085	GO:0055085	0.56
GO:0043654	GO:0043654	0.505
GO:0045056	GO:0045056	0.621
GO:0043277	GO:0043277	0.518
GO:0140238	GO:0140238	0.585
GO:0006891	GO:0006891	0.518
GO:0006911	GO:0006911	0.521
GO:0048278	GO:0048278	0.484
GO:0007034	GO:0007034	0.56
GO:0045324	GO:0045324	0.472
GO:0071985	GO:0071985	0.621
GO:0035459	GO:0035459	0.644
GO:0044351	GO:0044351	0.614
GO:0006892	GO:0006892	0.518
GO:0035494	GO:0035494	0.471
GO:0048227	GO:0048227	0.621
GO:0099003	GO:0099003	0.621
GO:0048193	GO:0048193	0.621
GO:0006910	GO:0006910	0.609
GO:0072319	GO:0072319	0.47
GO:2001288	GO:2001288	0.471
GO:2001287	GO:2001287	0.471
GO:2001286	GO:2001286	0.568
GO:0006907	GO:0006907	0.716
GO:0035526	GO:0035526	0.621
GO:0110077	GO:0110077	0.566
GO:0072732	GO:0072732	0.79
GO:0051365	GO:0051365	0.79
GO:0042594	GO:0042594	0.559
GO:0016036	GO:0016036	0.79
GO:0042149	GO:0042149	0.79
GO:0071460	GO:0071460	0.525
GO:0031670	GO:0031670	0.529
GO:0031669	GO:0031669	0.7
GO:0042262	GO:0042262	0.468
GO:0034224	GO:0034224	0.749
GO:1990253	GO:1990253	0.92
GO:0006995	GO:0006995	0.749
GO:1990928	GO:1990928	0.615
GO:0099170	GO:0099170	0.62
GO:0001963	GO:0001963	0.85
GO:0035249	GO:0035249	0.85
GO:0099171	GO:0099171	0.62
GO:0098976	GO:0098976	0.85
GO:0048168	GO:0048168	0.552
GO:0048167	GO:0048167	0.566
GO:0007269	GO:0007269	0.466
GO:0032228	GO:0032228	0.576
GO:0098977	GO:0098977	0.85
GO:0099538	GO:0099538	0.524
GO:0051932	GO:0051932	0.85
GO:0007271	GO:0007271	0.85
GO:0048172	GO:0048172	0.54
GO:0099191	GO:0099191	0.597
GO:0031915	GO:0031915	0.552
GO:0048169	GO:0048169	0.54
GO:0150003	GO:0150003	0.576
GO:0099553	GO:0099553	0.6
GO:0007270	GO:0007270	0.85
GO:0051966	GO:0051966	0.576
GO:0050806	GO:0050806	0.518
GO:0031914	GO:0031914	0.552
GO:0150036	GO:0150036	0.494
GO:0007274	GO:0007274	0.85
GO:0060024	GO:0060024	0.62
GO:0060012	GO:0060012	0.85
GO:0099536	GO:0099536	0.674
GO:0099183	GO:0099183	0.708
GO:0150099	GO:0150099	0.474
GO:0043179	GO:0043179	0.592
GO:0099163	GO:0099163	0.524
GO:0060025	GO:0060025	0.543
GO:0060684	GO:0060684	0.474
GO:0060092	GO:0060092	0.576
GO:0071911	GO:0071911	0.472
GO:0061670	GO:0061670	0.472
GO:0060084	GO:0060084	0.562
GO:0032225	GO:0032225	0.576
GO:0035425	GO:0035425	0.474
GO:0003133	GO:0003133	0.474
GO:0038001	GO:0038001	0.474
GO:0099537	GO:0099537	0.746
GO:0060638	GO:0060638	0.474
GO:0098925	GO:0098925	0.478
GO:0061939	GO:0061939	0.474
GO:0099557	GO:0099557	0.708
GO:0150035	GO:0150035	0.525
GO:0150098	GO:0150098	0.474
GO:0006760	GO:0006760	0.501
GO:0006139	GO:0006139	0.734
GO:0001692	GO:0001692	0.485
GO:0046146	GO:0046146	0.472
GO:0055086	GO:0055086	0.773
GO:0006753	GO:0006753	0.594
GO:0009117	GO:0009117	0.539
GO:0006210	GO:0006210	0.589
GO:0019859	GO:0019859	0.843
GO:0006207	GO:0006207	0.616
GO:0015949	GO:0015949	0.672
GO:0034656	GO:0034656	0.49
GO:0006011	GO:0006011	0.565
GO:0097176	GO:0097176	0.476
GO:0019673	GO:0019673	0.571
GO:0000255	GO:0000255	0.576
GO:0046085	GO:0046085	0.499
GO:0009116	GO:0009116	0.667
GO:0006259	GO:0006259	0.518
GO:0006206	GO:0006206	0.929
GO:0009185	GO:0009185	0.492
GO:0019856	GO:0019856	0.631
GO:0042428	GO:0042428	0.474
GO:0018894	GO:0018894	0.566
GO:0006778	GO:0006778	0.513
GO:0009235	GO:0009235	0.497
GO:0046496	GO:0046496	0.527
GO:0051066	GO:0051066	0.513
GO:0006220	GO:0006220	0.646
GO:0008617	GO:0008617	0.47
GO:0046122	GO:0046122	0.533
GO:0006163	GO:0006163	0.576
GO:0009200	GO:0009200	0.492
GO:0006144	GO:0006144	0.729
GO:0046104	GO:0046104	0.559
GO:0046092	GO:0046092	0.559
GO:0046874	GO:0046874	0.482
GO:0071514	GO:0071514	0.531
GO:0090304	GO:0090304	0.599
GO:0050783	GO:0050783	0.481
GO:0006768	GO:0006768	0.475
GO:0006208	GO:0006208	0.631
GO:0006212	GO:0006212	0.589
GO:0006145	GO:0006145	0.483
GO:0006772	GO:0006772	0.557
GO:0046098	GO:0046098	0.662
GO:0006047	GO:0006047	0.537
GO:0006771	GO:0006771	0.51
GO:0009072	GO:0009072	0.555
GO:0033076	GO:0033076	0.61
GO:0046083	GO:0046083	0.662
GO:0046100	GO:0046100	0.662
GO:0042278	GO:0042278	0.61
GO:0009132	GO:0009132	0.539
GO:0106044	GO:0106044	0.492
GO:0042816	GO:0042816	0.51
GO:0046449	GO:0046449	0.569
GO:0033013	GO:0033013	0.601
GO:0016070	GO:0016070	0.524
GO:0042817	GO:0042817	0.486
GO:0042818	GO:0042818	0.509
GO:0042357	GO:0042357	0.566
GO:0042723	GO:0042723	0.613
GO:0019627	GO:0019627	0.489
GO:0009225	GO:0009225	0.642
GO:0019276	GO:0019276	0.537
GO:0006213	GO:0006213	0.683
GO:0046499	GO:0046499	0.507
GO:0046368	GO:0046368	0.565
GO:0006281	GO:0006281	0.524
GO:0006301	GO:0006301	0.524
GO:0006303	GO:0006303	0.486
GO:0036297	GO:0036297	0.524
GO:0006302	GO:0006302	0.524
GO:0006298	GO:0006298	0.524
GO:0006284	GO:0006284	0.524
GO:0006289	GO:0006289	0.524
GO:0031573	GO:0031573	0.478
GO:0006290	GO:0006290	0.524
GO:0097681	GO:0097681	0.494
GO:0000012	GO:0000012	0.524
GO:0006283	GO:0006283	0.523
GO:0000727	GO:0000727	0.476
GO:0000720	GO:0000720	0.486
GO:0097680	GO:0097680	0.494
GO:1990414	GO:1990414	0.476
GO:0106300	GO:0106300	0.524
GO:0044773	GO:0044773	0.468
GO:0042275	GO:0042275	0.523
GO:0000725	GO:0000725	0.49
GO:0045002	GO:0045002	0.486
GO:0045003	GO:0045003	0.476
GO:1901255	GO:1901255	0.486
GO:0030901	GO:0030901	0.471
GO:0021549	GO:0021549	0.468
GO:0030900	GO:0030900	0.471
GO:0021680	GO:0021680	0.467
GO:1904888	GO:1904888	0.532
GO:0021772	GO:0021772	0.467
GO:0071109	GO:0071109	0.467
GO:0022038	GO:0022038	0.468
GO:1903701	GO:1903701	0.532
GO:0030902	GO:0030902	0.471
GO:0003360	GO:0003360	0.532
GO:0021987	GO:0021987	0.467
GO:0021695	GO:0021695	0.467
GO:0061034	GO:0061034	0.467
GO:0021756	GO:0021756	0.467
GO:0021794	GO:0021794	0.468
GO:0060325	GO:0060325	0.665
GO:0060021	GO:0060021	0.532
GO:0009888	GO:0009888	0.532
GO:0097065	GO:0097065	0.667
GO:0021989	GO:0021989	0.467
GO:0021537	GO:0021537	0.47
GO:0003228	GO:0003228	0.532
GO:0061379	GO:0061379	0.468
GO:0060323	GO:0060323	0.556
GO:0022037	GO:0022037	0.47
GO:0060322	GO:0060322	0.827
GO:0061061	GO:0061061	0.532
GO:0021536	GO:0021536	0.47
GO:0021988	GO:0021988	0.468
GO:0060033	GO:0060033	0.486
GO:0048532	GO:0048532	0.486
GO:0021681	GO:0021681	0.467
GO:0031099	GO:0031099	0.532
GO:0021723	GO:0021723	0.468
GO:0021986	GO:0021986	0.467
GO:0021543	GO:0021543	0.468
GO:0021544	GO:0021544	0.468
GO:1903265	GO:1903265	0.511
GO:2000448	GO:2000448	0.535
GO:0070101	GO:0070101	0.511
GO:0038108	GO:0038108	0.49
GO:1902216	GO:1902216	0.511
GO:0070105	GO:0070105	0.511
GO:1903082	GO:1903082	0.476
GO:2000494	GO:2000494	0.511
GO:1902228	GO:1902228	0.496
GO:0001541	GO:0001541	0.479
GO:0001890	GO:0001890	0.658
GO:0030539	GO:0030539	0.501
GO:0046697	GO:0046697	0.493
GO:1905867	GO:1905867	0.505
GO:0008406	GO:0008406	0.541
GO:0072520	GO:0072520	0.473
GO:0001892	GO:0001892	0.831
GO:0060065	GO:0060065	0.571
GO:0060711	GO:0060711	0.859
GO:0060674	GO:0060674	0.786
GO:1903709	GO:1903709	0.535
GO:0061038	GO:0061038	0.507
GO:0048608	GO:0048608	0.595
GO:0030540	GO:0030540	0.487
GO:0030850	GO:0030850	0.523
GO:0060715	GO:0060715	0.728
GO:0060670	GO:0060670	0.632
GO:0060672	GO:0060672	0.529
GO:0060767	GO:0060767	0.467
GO:0060512	GO:0060512	0.47
GO:0060707	GO:0060707	0.671
GO:0001893	GO:0001893	0.531
GO:0061108	GO:0061108	0.478
GO:0060710	GO:0060710	0.656
GO:0060736	GO:0060736	0.478
GO:0048806	GO:0048806	0.549
GO:0030538	GO:0030538	0.512
GO:0060669	GO:0060669	0.731
GO:0060706	GO:0060706	0.713
GO:0060067	GO:0060067	0.514
GO:0035112	GO:0035112	0.494
GO:0007506	GO:0007506	0.468
GO:0060066	GO:0060066	0.505
GO:0060806	GO:0060806	0.519
GO:0060713	GO:0060713	0.74
GO:0035262	GO:0035262	0.49
GO:0008542	GO:0008542	0.598
GO:0046959	GO:0046959	0.708
GO:0007613	GO:0007613	0.871
GO:0007612	GO:0007612	0.871
GO:0030534	GO:0030534	0.484
GO:0008306	GO:0008306	0.776
GO:0050894	GO:0050894	0.482
GO:0007616	GO:0007616	0.776
GO:0050890	GO:0050890	0.748
GO:0050905	GO:0050905	0.495
GO:0007600	GO:0007600	0.495
